place_id,name,rating,review_count,price_x,categories,phone,address,neighborhoods,website,images,yelp_url,lat,lon,hours,price_y,type
0a2O150ytxrDjDzXNfRWkA,Miku,4.2,962,$$$$,"['Japanese', 'Sushi Bars']",(647) 347-7347,"105-10 Bay Street Toronto, ON M5J 2R8 Canada",['Harbourfront'],http://mikutoronto.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/mw0nGTsotdQwt8MapvU8mg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/oLMfLNYuxaAykRWmzPO0mA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Jg_CVl1hjOI9pNmEvFvavw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/7lgNkD4n6Rd8R9maDra6oQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/zYBBHkprvhYxecnz2vkySQ/l.jpg']",https://www.yelp.com/biz/0a2O150ytxrDjDzXNfRWkA,43.641148099999995,-79.37753359999999,"[{'wednesday': '11:30\u202fAM–9\u202fPM'}, {'thursday': '11:30\u202fAM–9\u202fPM'}, {'friday': '12–10\u202fPM'}, {'saturday': '12–10\u202fPM'}, {'sunday': '12–9\u202fPM'}, {'monday': '12–9\u202fPM'}, {'tuesday': '11:30\u202fAM–9\u202fPM'}]",CA$100+,"['Authentic Japanese restaurant', 'Bar', 'Japanese restaurant', 'Sushi restaurant']"
EhGPj8iJDIdaHnWg9d5BgA,Pearl Harbourfront Chinese Cuisine,3.7,359,$$,"['Dim Sum', 'Seafood', 'Noodles']",(416) 203-1233,"207 Queens Quay W Suite 200 Queen's Quay Terminal Toronto, ON M5J 1A7 Canada",['Harbourfront'],http://www.pearlharbourfront.ca/,"['https://s3-media0.fl.yelpcdn.com/bphoto/4nIxIGPRImEIinXTStzOgw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/XXuUQDU-n6F_enaEzVLUYA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/IQ6qRrPJIMOKO1XAbE8ynA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/GKrCFPtz4n4DxUyoLNeu0A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/sO942zhe_AcyYmH6LR7eFQ/l.jpg']",https://www.yelp.com/biz/EhGPj8iJDIdaHnWg9d5BgA,43.638218699999996,-79.3806846,"[{'wednesday': '11\u202fAM–9:30\u202fPM'}, {'thursday': '11\u202fAM–9:30\u202fPM'}, {'friday': '11\u202fAM–9:30\u202fPM'}, {'saturday': '10:30\u202fAM–9:30\u202fPM'}, {'sunday': '10:30\u202fAM–9:30\u202fPM'}, {'monday': '11\u202fAM–9:30\u202fPM'}, {'tuesday': '11\u202fAM–9:30\u202fPM'}]",$$,['Chinese restaurant']
38ISP2zVo0hjeOTXlLTGTw,Mama Lee's Korean Kitchen,4.2,31,,['Korean'],(437) 917-9355,"16 Yonge Street Unit B Toronto, ON M5E 2A1 Canada",['Harbourfront'],,"['https://s3-media0.fl.yelpcdn.com/bphoto/w4cNScwQeCXm2p1foKKroQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/i_fle7VRWOg1LyiqSpp77A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/iOKu-Y9XNhwUbLOUqTX9aA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/v94gV-DYMgHD2EMkP3G6Sw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ReToAQbnjqRSlEsAKxwHZQ/l.jpg']",https://www.yelp.com/biz/38ISP2zVo0hjeOTXlLTGTw,43.6431359,-79.37584849999999,"[{'wednesday': '11:30\u202fAM–8:30\u202fPM'}, {'thursday': '11:30\u202fAM–8:30\u202fPM'}, {'friday': '11:30\u202fAM–8:30\u202fPM'}, {'saturday': 'Closed'}, {'sunday': '12–8:30\u202fPM'}, {'monday': '11:30\u202fAM–8:30\u202fPM'}, {'tuesday': '11:30\u202fAM–8:30\u202fPM'}]",CA$10–20,"['Korean restaurant', 'Takeout Restaurant']"
0gbHHzaHkNniR2VU8jQ3dA,Kinka Sushi Bar Izakaya - Harbourfront,4.0,100,,"['Japanese', 'Tapas/Small Plates', 'Pubs']",(647) 348-0110,"110 Harbour Street Unit 108B Toronto, ON M5J 2L9 Canada",['Harbourfront'],https://www.kinkaizakaya.com/location/harbourfront/,"['https://s3-media0.fl.yelpcdn.com/bphoto/EoKKwHTrscLWkghy1-ApXA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/QhL8maLC-5Q0sh2o-vcgAQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/mNkGhz26RSLCJzt-1QAeRA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/6jgG7P4PJxyGImPll0CF1g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/n8FqeOJz-Qtnt7_fvM15zA/l.jpg']",https://www.yelp.com/biz/0gbHHzaHkNniR2VU8jQ3dA,43.641778699999996,-79.37938419999999,"[{'wednesday': '11:30\u202fAM–2\u202fPM, 5–10:30\u202fPM'}, {'thursday': '11:30\u202fAM–2\u202fPM, 5–10:30\u202fPM'}, {'friday': '5–11\u202fPM'}, {'saturday': '5–11\u202fPM'}, {'sunday': '5–10:30\u202fPM'}, {'monday': '5–10:30\u202fPM'}, {'tuesday': '11:30\u202fAM–2\u202fPM, 5–10:30\u202fPM'}]",,"['Authentic Japanese restaurant', 'Bar', 'Izakaya restaurant', 'Sushi restaurant']"
tkDBNAV71Sp7LlWKEhtZUA,Pie Bar,3.5,76,$$,"['Pizza', 'Italian', 'Cocktail Bars']",(647) 341-7221,"207 Queens Quay W Suite 155 Toronto, ON M5J Canada",['Harbourfront'],http://piebarpizza.ca,"['https://s3-media0.fl.yelpcdn.com/bphoto/n4EI4o7_rYU-PQxY5JobIA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/dU4uz7_joppyOtgV--Brvw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/5WbtyvxT3iR8248JcL1rhw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/xc9V7qJYwonDV9gLYHu3sw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/JyloV39dfM_eX_oQlGXCqA/l.jpg']",https://www.yelp.com/biz/tkDBNAV71Sp7LlWKEhtZUA,43.638241799999996,-79.38053,"[{'wednesday': '11:30\u202fAM–9\u202fPM'}, {'thursday': '11:30\u202fAM–9\u202fPM'}, {'friday': '11:30\u202fAM–9\u202fPM'}, {'saturday': '11:30\u202fAM–9\u202fPM'}, {'sunday': '11:30\u202fAM–9\u202fPM'}, {'monday': '11:30\u202fAM–9\u202fPM'}, {'tuesday': '11:30\u202fAM–9\u202fPM'}]",$$,"['Pizza restaurant', 'Italian restaurant', 'Pizza Takeout']"
l2WFLLHJnO0cCheozTaRXQ,Alexandros,3.6,161,$,['Greek'],(416) 367-0633,"5 Queens Quay W Toronto, ON M5J 2H1 Canada",['Harbourfront'],https://alexandrostakeout.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/-SWWEObFDWpgxp45gZzcjQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/DG2aqEbeh5Cwtcwmwo4TyA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/n0QjOq4Ceh-8GUYYyyLmYQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/TA0k3UNBmnit8FJkD6OE2Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/vbqaOWPtVHQWQqv4Wo1igg/l.jpg']",https://www.yelp.com/biz/l2WFLLHJnO0cCheozTaRXQ,43.6414859,-79.37519309999999,"[{'wednesday': '11\u202fAM–1\u202fAM'}, {'thursday': '11\u202fAM–4\u202fAM'}, {'friday': '11\u202fAM–4\u202fAM'}, {'saturday': '11\u202fAM–4\u202fAM'}, {'sunday': '11\u202fAM–1\u202fAM'}, {'monday': '11\u202fAM–1\u202fAM'}, {'tuesday': '11\u202fAM–1\u202fAM'}]",CA$10–20,"['Takeout Restaurant', 'Fast food restaurant', 'Greek restaurant', 'Restaurant']"
3VHJGvjHeEki7Hiyt-Hv5g,BeaverTails,4.2,126,$,"['Desserts', 'Fast Food']",(416) 360-8245,"145 Queen's Quay W Pier 6 Toronto, ON M5J 2H4 Canada",['Harbourfront'],http://www.beavertails.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/aar_bFE6NLlFZo5ftOoldA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Fon28aNSs_ZjdlEzqCoy-g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Iy_PblywICWNYNqJbtC_cw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/hnln4Rqkt0AsPuPg3mKjNw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/3fP5ezmmdXiHI8f_Fh8zdg/l.jpg']",https://www.yelp.com/biz/3VHJGvjHeEki7Hiyt-Hv5g,,,,,
QqesgEbz-B0mYEoEF6vBDg,Joe Bird,3.4,127,$$,"['Chicken Shop', 'Beer Bar', 'Ice Cream & Frozen Yogurt']",(647) 977-2767,"207 Queens Quay W Toronto, ON M5J 1A7 Canada",['Harbourfront'],https://www.joebird.ca,"['https://s3-media0.fl.yelpcdn.com/bphoto/y_vkXTaxJSOpOPUlFXSUww/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/hm3-uGir3_ioJbWKp68FZA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/YIONuZ1tA8fYv4RMJKV20Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/FChkogRa_OV3mZBFbJCyVQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ud1V3S8fmLx7qWeEIn55tw/l.jpg']",https://www.yelp.com/biz/QqesgEbz-B0mYEoEF6vBDg,43.6382488,-79.3804212,"[{'wednesday': '11:30\u202fAM–9\u202fPM'}, {'thursday': '11:30\u202fAM–9\u202fPM'}, {'friday': '11:30\u202fAM–9\u202fPM'}, {'saturday': '10:30\u202fAM–9\u202fPM'}, {'sunday': '10:30\u202fAM–9\u202fPM'}, {'monday': '11:30\u202fAM–9\u202fPM'}, {'tuesday': '11:30\u202fAM–9\u202fPM'}]",CA$20–30,"['Restaurant', 'Ice cream shop']"
Kpp1-MeFvYMhAKskp-Ke1Q,The Goodman Pub & Kitchen,2.9,136,$$,"['American', 'Pubs', 'Chicken Wings']",(647) 341-2337,"207 Queens Quay W Toronto, ON M5J 1A7 Canada",['Harbourfront'],http://www.thegoodmanpub.ca,"['https://s3-media0.fl.yelpcdn.com/bphoto/d5NWRjU2TF1jyRR9SAHIyg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/wEgSb449yMeWl5HKJadIvw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/01BIuKE3qW_YyA__GDh1jA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/GFDTRd-U26m7Z9xgnqa4mw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/-j85ipHwZFaZH1Y6elLZfg/l.jpg']",https://www.yelp.com/biz/Kpp1-MeFvYMhAKskp-Ke1Q,43.638354799999995,-79.3801917,"[{'wednesday': '11:30\u202fAM–10\u202fPM'}, {'thursday': '11:30\u202fAM–10\u202fPM'}, {'friday': '11:30\u202fAM–11\u202fPM'}, {'saturday': '11:30\u202fAM–11\u202fPM'}, {'sunday': '11:30\u202fAM–10\u202fPM'}, {'monday': '11:30\u202fAM–10\u202fPM'}, {'tuesday': '11:30\u202fAM–10\u202fPM'}]",CA$20–40,"['Pub', 'Restaurant']"
dPrFp1cxaTeTe9cyL36NkA,The Miller Tavern,3.1,125,$$,"['Bars', 'Steakhouses', 'Seafood']",(416) 366-5544,"31 Bay Street Toronto, ON M5J 3B2 Canada",['Harbourfront'],http://www.themiller.ca/Bay/main.html,"['https://s3-media0.fl.yelpcdn.com/bphoto/t5oUzdx0JQgggwb7eXCIbw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/zmacqxhgSLwCDVVHSB-bhw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/C1H7WHQXWhrUZca4tEYK2w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/qcrF25ZGl_0W8CfvA1XPpQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/LH07DgbMllmaAVz9bE8cwQ/l.jpg']",https://www.yelp.com/biz/dPrFp1cxaTeTe9cyL36NkA,43.642438,-79.377265,"[{'wednesday': '11:30\u202fAM–10\u202fPM'}, {'thursday': '11:30\u202fAM–11\u202fPM'}, {'friday': '11:30\u202fAM–11\u202fPM'}, {'saturday': '4–11\u202fPM'}, {'sunday': 'Closed'}, {'monday': 'Closed'}, {'tuesday': '4–11\u202fPM'}]",$$,"['Steak house', 'Bar', 'Cocktail bar', 'Restaurant', 'Seafood restaurant']"
49pQN7EwMu_Ct60w8su6_Q,My Roti Place,3.8,36,,['Indian'],(647) 348-7684,"12 Queens Quay W Toronto, ON M5J 2V7 Canada",['Harbourfront'],https://myrotiplace.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/R4bDINZ0d7HFKN4KSt626g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/D4r2gUwt4DLPgZHBxBwADg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/VjwT77OK8Z0AwP6dMZYj_w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/J2UP1hKrewo03lJIdMeU-A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/uEZvVx9LI0Owzg9xbzNk5w/l.jpg']",https://www.yelp.com/biz/49pQN7EwMu_Ct60w8su6_Q,,,,,
2xw-Ksu9b2jDYlZaApXcBA,Indian Roti House,3.9,247,$$,['Indian'],(416) 260-6666,"256 Queens Quay W Toronto, ON M5J 1B5 Canada",['Harbourfront'],http://indianrotihouse.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/tU0U7wQnTkg7t_fOaZ1wRA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/yfAedvQ_gJIMMTCmS7MyjQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/xfjnkHaeZ2fU4AzFxFebew/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/gbcUEhVuqGANdVdihgbvjQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/_EspNJJZVe4Su6BV_J21gw/l.jpg']",https://www.yelp.com/biz/2xw-Ksu9b2jDYlZaApXcBA,43.639178,-79.3855351,"[{'wednesday': '8\u202fAM–4\u202fAM'}, {'thursday': '8\u202fAM–4\u202fAM'}, {'friday': '8\u202fAM–4\u202fAM'}, {'saturday': '8\u202fAM–4\u202fAM'}, {'sunday': '8\u202fAM–4\u202fAM'}, {'monday': '11\u202fAM–4\u202fAM'}, {'tuesday': '11\u202fAM–4\u202fAM'}]",CA$10–20,['Indian restaurant']
4POPYEONJpkfhWOMx_PyGg,Harbour 60,3.6,316,$$$$,"['Steakhouses', 'Seafood']",(416) 777-2111,"60 Harbour Street Toronto, ON M5J 1B7 Canada",['Harbourfront'],https://harbour60.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/IFcsuJFOUBqp1Nie76x_Rw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/0Fcc30bTLKgbAVGHD1kLDw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/GBGH-aIZ2GZAK0PPO2qZ5A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/QG5BEKCYY8Nj_THMexBYYQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/TuBbcKGVtDx_C8yYIyt5Vg/l.jpg']",https://www.yelp.com/biz/4POPYEONJpkfhWOMx_PyGg,43.6421013,-79.3784532,"[{'wednesday': '11:30\u202fAM–2\u202fAM'}, {'thursday': '11:30\u202fAM–2\u202fAM'}, {'friday': '11:30\u202fAM–2\u202fAM'}, {'saturday': '5\u202fPM–2\u202fAM'}, {'sunday': '5\u202fPM–12\u202fAM'}, {'monday': '11:30\u202fAM–12\u202fAM'}, {'tuesday': '11:30\u202fAM–12\u202fAM'}]",CA$100+,"['Steak house', 'Chophouse restaurant', 'Event venue', 'Fine dining restaurant', 'Japanese steakhouse', 'Seafood restaurant']"
oAzoWUOyaNNfX0xC-nF-nQ,KINTON RAMEN HARBOURFRONT,3.9,60,$$,['Ramen'],(647) 349-0110,"110 Harbour Street Unit 108A Toronto, ON M5J 2L9 Canada",['Harbourfront'],https://www.kintonramen.com/location/kinton-ramen-harbourfront/,"['https://s3-media0.fl.yelpcdn.com/bphoto/DZ_gEW-yGxI4TtNWJXbDUQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/fyAQWJaVEoduhBot4H3u4A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/VDqaqVVU4ZwLiJE8bwsWAw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/QDJ1oMJTxbvrYRP38T4p4w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/sv7DzriFtVmfsAWlm01tNA/l.jpg']",https://www.yelp.com/biz/oAzoWUOyaNNfX0xC-nF-nQ,43.6418909,-79.3794097,"[{'wednesday': '11:30\u202fAM–10:30\u202fPM'}, {'thursday': '11:30\u202fAM–10:30\u202fPM'}, {'friday': '11:30\u202fAM–10:30\u202fPM'}, {'saturday': '11:30\u202fAM–10:30\u202fPM'}, {'sunday': '11:30\u202fAM–10:30\u202fPM'}, {'monday': '11:30\u202fAM–10:30\u202fPM'}, {'tuesday': '11:30\u202fAM–10:30\u202fPM'}]",CA$20–30,"['Ramen restaurant', 'Japanese restaurant', 'Noodle shop', 'Restaurant']"
SNHRPLtAnxLxnin2behylQ,Steam Whistle Kitchen,4.3,63,,"['Salad', 'Burgers']",(416) 362-2337,"255 Bremner Boulevard Toronto, ON M5V 3M9 Canada",['Entertainment District'],https://steamwhistle.ca,"['https://s3-media0.fl.yelpcdn.com/bphoto/A9ay8_5LOkyTa52N0FTYFg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/wn0SqUdmEpcTwynsNvkLnQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/vrfC4dA9U2qkaQDBdoWZXA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/8fKV1L7Y6QEJzQGMiMOblA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ozJxTaEJz_xuRyP5HGv17A/l.jpg']",https://www.yelp.com/biz/SNHRPLtAnxLxnin2behylQ,43.640667199999996,-79.3857111,"[{'wednesday': '12–9\u202fPM'}, {'thursday': '12–9\u202fPM'}, {'friday': '12–9\u202fPM'}, {'saturday': '11:30\u202fAM–9\u202fPM'}, {'sunday': '11:30\u202fAM–8\u202fPM'}, {'monday': '12–9\u202fPM'}, {'tuesday': '12–10\u202fPM'}]",$$,"['Brewery', 'Bar', 'Beer distributor', 'Beer garden', 'Brewpub', 'Event planner', 'Event venue', 'Restaurant', 'Wedding venue']"
Y9LN295xg9dQGBgbtu9Oaw,illstyl3 Sammies,4.3,81,$$,"['Cheesesteaks', 'Sandwiches']",(416) 205-9627,"300 Richmond Street W Toronto, ON M5V 1X2 Canada","['Entertainment District', 'Downtown Core']",,"['https://s3-media0.fl.yelpcdn.com/bphoto/naZBmddTCJVhkO2Cns8XrA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/GWDUVBAH-AmmzQeV7PeVtw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/qlkPMv1kP8MCVrjuK1OYXA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/og_e28bi325HTmlS-9yWyw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/AZq2eRgLk1-xQcG-8eC1dA/l.jpg']",https://www.yelp.com/biz/Y9LN295xg9dQGBgbtu9Oaw,43.649124,-79.3916121,"[{'wednesday': '12–9\u202fPM'}, {'thursday': '12–9\u202fPM'}, {'friday': '12\u202fPM–12\u202fAM'}, {'saturday': '6\u202fPM–12\u202fAM'}, {'sunday': 'Closed'}, {'monday': '1–9\u202fPM'}, {'tuesday': '12–9\u202fPM'}]",CA$10–20,"['Sandwich shop', 'American restaurant', 'Takeout Restaurant', 'Restaurant']"
LBQD0H2109oltJNF1raLWA,The Haam,4.2,371,$$,"['Japanese', 'Mexican', 'Sushi Bars']",(416) 977-7258,"342 Adelaide St W Toronto, ON M5V 1R7 Canada","['Entertainment District', 'Downtown Core']",https://www.thehaamtoronto.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/DnrOAxlIH-6_YLJ6hcAGqA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ZVlXbu0GIJ8buS4T-2AOXg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/kPmY4seF7PzH6w4SWN2MYA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/DdyEFXYrqvINVPDgx1kA6A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/x62hwnzfxh_2yd6uOK6FeA/l.jpg']",https://www.yelp.com/biz/LBQD0H2109oltJNF1raLWA,43.6473873,-79.39312199999999,"[{'wednesday': '11:30\u202fAM–11\u202fPM'}, {'thursday': '11:30\u202fAM–11\u202fPM'}, {'friday': '11:30\u202fAM–11\u202fPM'}, {'saturday': '3–11\u202fPM'}, {'sunday': '3–11\u202fPM'}, {'monday': '11:30\u202fAM–11\u202fPM'}, {'tuesday': '11:30\u202fAM–11\u202fPM'}]",CA$20–40,"['Fusion restaurant', 'Japanese restaurant', 'Mexican restaurant', 'Sushi restaurant', 'Sushi takeaway', 'Taco restaurant']"
kIdLsbi4wdPZzMYRJmD48g,Harvest Green,4.6,48,$,"['Canadian (New)', 'Salad']",(647) 260-8868,"200 Wellington Street W Toronto, ON M5V 3C7 Canada","['Entertainment District', 'Downtown Core']",http://harvestgreen.ca,"['https://s3-media0.fl.yelpcdn.com/bphoto/_6_-OZ0HQncAly4_4JiRYw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/n-MoRuE07MEqaHazGhSgwA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/FVikZzDiclPdIzUEDN77CQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/nj2vDtAE9CuJK4ya3taD6w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/pRA1a9Pn3I96bs72N7ZUeQ/l.jpg']",https://www.yelp.com/biz/kIdLsbi4wdPZzMYRJmD48g,43.6459541,-79.38706909999999,"[{'wednesday': '11\u202fAM–4\u202fPM'}, {'thursday': '11\u202fAM–4\u202fPM'}, {'friday': '11\u202fAM–4\u202fPM'}, {'saturday': 'Closed'}, {'sunday': 'Closed'}, {'monday': '11\u202fAM–4\u202fPM'}, {'tuesday': '11\u202fAM–4\u202fPM'}]",CA$10–20,['Salad shop']
jGO4T6rGX3EIOwOtg4bZqg,Lobster Burger Bar,4.0,135,$$,"['Bars', 'Seafood', 'Burgers']",(416) 598-2929,"214 King Street W Toronto, ON M5H 3S6 Canada","['Entertainment District', 'Downtown Core']",http://lobsterburgerbar.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/ZKrlpCn2r4SKidUovi-Ydw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ZEVv1tsq84ULiti22De9ug/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/QnbuReGqpjb0yWFMvaK3Jg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Jy4Ob12ns4C0Sy3zGNCawA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/uGxD4i2c2gmwNktGHYwlqw/l.jpg']",https://www.yelp.com/biz/jGO4T6rGX3EIOwOtg4bZqg,43.6474409,-79.3867671,"[{'wednesday': '11:30\u202fAM–11\u202fPM'}, {'thursday': '11:30\u202fAM–11\u202fPM'}, {'friday': '11:30\u202fAM–12\u202fAM'}, {'saturday': '11:30\u202fAM–12\u202fAM'}, {'sunday': '11:30\u202fAM–10\u202fPM'}, {'monday': '4–11\u202fPM'}, {'tuesday': '4–11\u202fPM'}]",$$,"['Seafood restaurant', 'Restaurant']"
4DLsC4BTUoEqFGusetQVlQ,La Carnita,3.3,495,$$,['Mexican'],(647) 348-1166,"106 John Street Toronto, ON M5H 1X9 Canada","['Entertainment District', 'Downtown Core']",http://lacarnita.com/,"['https://s3-media0.fl.yelpcdn.com/bphoto/wsNylgzi53G5Vkw_XC7TnQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/1523KvJngVvfM918JzxDsg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/dWAe18wF4PEzfV9PRmBH7A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/KwKC-zGuRUAmpSE8CFsJ5Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/NHygC3xnpnkSBVrRnrRR2Q/l.jpg']",https://www.yelp.com/biz/4DLsC4BTUoEqFGusetQVlQ,43.6471367,-79.39013,"[{'wednesday': '12–11\u202fPM'}, {'thursday': '12\u202fPM–12\u202fAM'}, {'friday': '12\u202fPM–12\u202fAM'}, {'saturday': '12\u202fPM–12\u202fAM'}, {'sunday': '12–11\u202fPM'}, {'monday': '12–11\u202fPM'}, {'tuesday': '12–11\u202fPM'}]",CA$20–40,"['Restaurant', 'Mexican restaurant']"
j87_0kpKjsRx-EKHmOW6VQ,Siempre Restaurant,4.0,146,$$,['Breakfast & Brunch'],(647) 346-8222,"348 Front Street W Toronto, ON M5V 3W7 Canada","['Entertainment District', 'Downtown Core']",https://www.siempre-toronto.ca,"['https://s3-media0.fl.yelpcdn.com/bphoto/oJiEfLAhYdPmK7a1aei9tw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/OfSH3dpIaiLdIao_KwNg6w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/MeJ8QzfYewlz19judC8N8g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/2l6P0PtlUnf_YqhizzT6Kg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/z-fvPBMRaqSLF3kpB102mw/l.jpg']",https://www.yelp.com/biz/j87_0kpKjsRx-EKHmOW6VQ,43.6433566,-79.39223539999999,"[{'wednesday': '7\u202fAM–3:30\u202fPM'}, {'thursday': '7\u202fAM–3:30\u202fPM'}, {'friday': '7\u202fAM–3:30\u202fPM'}, {'saturday': '7\u202fAM–4\u202fPM'}, {'sunday': '7\u202fAM–4\u202fPM'}, {'monday': '7\u202fAM–3:30\u202fPM'}, {'tuesday': '7\u202fAM–3:30\u202fPM'}]",CA$20–30,"['Brunch restaurant', 'Breakfast restaurant']"
